# English abstractness lexicon, 0 (fully concrete) .. 100 (fully abstract).
# Derived from the human-rated concreteness norms of Brysbaert, Warriner &
# Kuperman (2014), "Concreteness ratings for 40 thousand generally known
# English word lemmas", Behavior Research Methods 46, 904-911.
# Transform: abstractness = round((5 - Conc.M) / 4 * 100). Single words only;
# words known to fewer than 85% of raters are excluded.
# Curated project-specific additions belong in abstractness_extra_en.tsv
# (same format, one "word<TAB>grade" per line); they override this file.
climax	54
climb	22
climbable	54
climber	12
climbing	23
clinch	52
clincher	71
cling	35
clinger	51
clinging	54
clingingly	68
clingy	64
clinic	19
clinical	62
clinically	70
clinician	22
clink	45
clinking	31
clip	16
clipart	9
clipboard	2
clipped	40
clipper	18
clipping	25
clips	18
clique	58
clitoral	42
clitoris	2
cloak	7
cloaked	32
cloaking	43
cloakroom	13
clobber	36
clock	0
clocked	50
clocklike	58
clockmaker	17
clockwise	22
clockwork	41
clog	38
cloistered	54
clone	17
cloning	58
closable	59
close	45
closed	41
closefisted	36
closely	64
closemouthed	51
closeness	65
closer	50
closet	4
closetful	45
closeup	40
closure	80
clot	20
cloth	2
clothe	38
clothes	6
clothesbasket	6
clothesline	3
clothespin	15
clothespress	9
clothier	33
clothing	14
cloud	12
cloudburst	31
clouded	46
cloudily	43
cloudiness	33
clouding	40
cloudless	37
cloudlessly	51
cloudlessness	41
cloudlike	58
cloudy	25
clove	15
clover	8
cloverleaf	3
clown	2
clownery	60
clownfish	2
clownish	62
clownishly	72
clownishness	70
club	31
clubbed	43
clubbing	47
clubfeet	7
clubfoot	14
clubfooted	18
clubhouse	10
clubroom	16
clubwoman	23
cluck	42
clue	52
clueless	76
clump	25
clumpy	34
clumsily	68
clumsiness	65
clumsy	56
clunk	44
clunker	39
clunky	39
cluster	24
clustered	42
clustering	45
clutch	32
clutter	33
coach	22
coachable	69
coaching	58
coachman	22
coachwork	59
coagulant	36
coagulate	43
coagulation	34
coagulator	54
coal	8
coalescent	74
coalfield	11
coalition	56
coalitional	78
coalitionist	56
coalmine	5
coarse	44
coarsely	55
coarseness	46
coast	20
coastal	28
coastally	58
coaster	8
coastguard	14
coasting	46
coastland	17
coastline	12
coastward	53
coat	1
coated	35
coathanger	1
coating	26
coatless	43
coatroom	4
coattail	15
coauthor	30
coax	57
coaxer	56
coaxial	31
coaxing	62
coaxingly	82
cob	5
cobalt	14
cobble	30
cobbler	12
cobblestone	5
cobbling	43
cobra	0
cobweb	2
cobwebby	34
cocaine	12
cochairman	28
cock	5
cockatiel	3
cockatoo	7
cocked	43
cockeye	41
cockeyed	31
cockfight	14
cockfighting	20
cockily	78
cockiness	74
cocking	34
cockish	59
cockpit	18
cockroach	1
cocksucker	60
cocktail	15
cocky	67
cocoa	3
coconspirator	50
coconut	5
cocoon	4
cod	10
coddle	56
code	50
codebook	28
codefendant	55
codeine	23
codeless	77
codename	42
codependency	78
codependent	75
coder	40
codeword	39
codex	31
codfish	7
coding	49
codpiece	20
coed	48
coeditor	34
coeducation	61
coeducational	72
coeducationally	80
coefficient	79
coequality	88
coerce	74
coercer	60
coercible	79
coercion	82
coercive	73
coercively	83
coerciveness	79
coexist	69
coexistence	66
coexistent	66
coffee	5
coffeecake	3
coffeehouse	2
coffeemaker	2
coffeepot	9
coffer	30
coffin	3
cofounder	41
cog	14
cognac	12
cognition	80
cognitive	84
cognitively	84
cognizable	81
cogwheel	8
cohabit	52
cohabitant	38
cohabitate	49
cohabitation	54
cohere	74
coherence	60
coherency	76
coherent	75
coherently	69
cohesion	71
cohesive	70
cohesively	68
cohesiveness	60
cohort	56
coil	11
coiled	29
coiler	27
coiling	39
coin	3
coinable	68
coinage	28
coincide	68
coincidence	86
coincident	77
coincidental	82
coincidentally	88
coincidently	76
coiner	36
coinheritance	60
coining	60
coital	52
coitus	23
coke	4
cola	5
colander	20
cold	29
coldblooded	67
colder	43
coldhearted	83
coldheartedly	76
coldish	59
coldly	61
coldness	42
coleslaw	8
colic	45
coliseum	2
collaborate	80
collaboration	60
collaborationist	61
collaborative	72
collaboratively	76
collaborator	38
collage	10
collagen	33
collapse	33
collapsibility	60
collapsible	48
collar	9
collarbone	4
collard	26
collared	32
collarless	26
collate	64
collateral	68
collaterally	77
collator	40
colleague	30
collect	42
collectability	72
collectable	54
collected	51
collectedly	73
collectedness	86
collectible	53
collection	24
collective	62
collectively	67
collectiveness	76
collectivism	87
collectivist	59
collectivity	71
collector	23
collectorship	71
college	9
collegial	59
collegiate	42
collide	25
collie	6
collision	35
colloquial	75
colloquialism	78
colloquially	81
cologne	6
colon	8
colonel	28
colonial	56
colonialism	79
colonialist	40
colonially	71
colonic	61
colonist	30
colonization	58
colonize	62
colonoscopy	21
colony	31
color	23
colorable	47
coloration	60
colorblind	36
colored	25
colorfast	59
colorful	31
colorfully	48
colorfulness	53
coloring	35
colorization	63
colorize	50
colorless	46
colorlessly	62
colorlessness	41
colors	21
colossal	58
colossally	71
colostomy	43
colt	1
columbine	33
column	13
columnist	22
coma	33
comatose	34
comatosely	60
comb	0
combat	33
combatable	84
combatant	32
combative	68
combatively	76
combativeness	71
combed	28
combinable	68
combination	54
combinational	71
combine	40
combined	55
combiner	45
combing	32
combining	47
combo	41
combust	37
combustibility	60
combustible	45
combustion	29
combustive	55
combustor	28
come	57
comeback	69
comedian	24
comedic	64
comedienne	27
comedy	48
comeliness	74
comes	68
comet	8
comeuppance	75
comfort	53
comfortable	67
comfortableness	76
comfortably	72
comforter	7
comforting	65
comfortingly	78
comfortless	92
comfortlessly	73
comfy	48
comic	25
comical	51
comically	62
comics	6
coming	73
comingle	48
comma	9
command	63
commandant	31
commandeer	32
commander	17
commanding	67
commandingly	79
commandment	62
commando	28
commemorate	70
commemoration	60
commemorative	74
commemoratively	83
commemorator	35
commence	54
commencement	45
commencer	44
commend	72
commendable	70
commendably	73
commendation	64
commensurable	82
commensurate	74
comment	43
commentary	51
commentate	65
commentator	21
commenter	33
commerce	56
commercial	44
commercialism	73
commercialistic	70
commerciality	79
commercialization	73
commercialize	65
commercially	61
commiserate	78
commissary	36
commission	49
commissioner	34
commit	71
commitment	82
committable	80
committal	81
committee	22
committeeman	21
committeewoman	17
commode	12
commodity	52
commodore	28
common	73
commonality	82
commonalty	83
commoner	30
commonly	82
commonness	82
commonplace	70
commons	52
commonsense	78
commonwealth	40
commotion	57
communal	58
communalism	71
communalization	82
communally	78
commune	53
communicability	78
communicable	68
communicably	63
communicant	62
communicate	39
communicating	40
communication	52
communicational	75
communicative	65
communicatively	83
communicativeness	79
communicator	45
communicatory	78
communion	40
communism	78
communist	38
communistic	77
community	37
communization	73
commutability	73
commutable	60
commute	30
commuter	49
commuting	48
compact	49
compacted	48
compacter	23
compactly	76
compactness	56
compactor	11
companion	31
companionability	82
companionable	71
companionably	73
companionless	59
companionship	64
company	22
comparability	72
comparable	67
comparableness	86
comparably	78
comparative	82
comparatively	76
comparativeness	86
compare	62
comparison	75
compartment	36
compartmental	52
compartmentalization	65
compartmentalize	70
compartmentally	52
compass	8
compasses	16
compassion	78
compassionate	80
compassionately	88
compassionateness	84
compassionless	80
compatibility	76
compatible	67
compatibly	84
compatriot	44
compel	79
compelling	80
compellingly	90
compensate	59
compensating	58
compensation	44
compensational	85
compensative	70
compensator	52
compensatory	70
compete	61
competence	80
competency	80
competent	77
competently	70
competition	29
competitive	78
competitively	61
competitiveness	72
competitor	44
compilation	55
compile	59
compiler	64
complacence	71
complacency	85
complacent	71
complacently	84
complain	60
complainer	55
complainingly	82
complaint	58
complement	75
complementary	59
complete	57
completely	70
completeness	70
completer	56
completion	67
complex	76
complexion	41
complexioned	57
complexity	78
complexness	84
compliable	70
compliance	76
compliancy	75
compliant	68
compliantly	75
complicate	84
complicated	70
complicatedly	74
complicatedness	75
complication	78
complicit	64
complicity	82
complier	46
compliment	55
complimentarily	72
complimentary	66
comply	70
component	49
compose	54
composed	61
composer	16
composite	43
compositely	71
composition	48
compositional	74
compositionally	76
compost	14
composure	64
compound	49
compoundable	76
compounder	42
compounding	77
comprehend	78
comprehendible	77
comprehendingly	81
comprehensibility	83
comprehensible	80
comprehensibleness	77
comprehensibly	84
comprehension	80
comprehensive	80
comprehensively	75
comprehensiveness	82
compress	26
compressed	53
compressibility	70
compressible	62
compression	48
compressive	68
compressively	76
compressor	15
comprise	78
comprised	68
compromise	80
compromiser	56
compromising	79
compromisingly	89
compulsion	80
compulsive	77
compulsively	70
compulsiveness	80
compulsivity	76
compulsorily	71
compulsory	76
computability	70
computable	74
computably	68
computation	52
computational	85
compute	65
computer	2
computerization	70
computerize	65
computerized	48
computing	44
comrade	33
comradeship	70
con	62
concave	37
concavely	56
concaveness	40
conceal	45
concealable	74
concealed	64
concealment	62
concede	76
conceded	70
conceit	72
conceited	84
conceitedly	82
conceitedness	74
conceivability	80
conceivable	83
conceivableness	77
conceivably	81
conceive	74
conceiver	64
concentrate	63
concentrated	66
concentration	72
concentrative	76
concentric	60
concentricity	74
concept	90
conception	69
conceptual	94
conceptualism	77
conceptualist	70
conceptualistic	96
conceptuality	82
conceptualization	84
conceptualize	79
conceptually	91
concern	82
concerned	78
concernedly	75
concernedness	74
concerning	86
concert	16
concerted	71
concertedly	66
concertmaster	35
concerto	31
concession	57
concessional	71
concessionary	71
concessioner	32
conch	12
concierge	28
conciliation	76
conciliatory	67
concise	78
concisely	80
conciseness	85
conclave	51
conclude	80
concluder	52
concluding	70
conclusion	72
conclusive	87
conclusively	78
conclusiveness	82
concoct	65
concoction	38
concord	56
concordance	86
concourse	26
concrete	10
concretely	74
concreteness	69
concubine	41
concur	73
concurrence	73
concurrency	78
concurrent	70
concurrently	85
concurring	68
concussion	45
condemn	76
condemnable	83
condemnation	74
condemned	68
condemner	65
condemning	74
condemningly	86
condensability	68
condensable	67
condensate	50
condensates	40
condensation	19
condense	44
condensed	52
condenser	26
condescend	88
condescendence	88
condescending	70
condescendingly	75
condescension	68
condiment	7
condition	71
conditional	74
conditionality	89
conditionally	80
conditioned	70
conditioner	20
conditioning	69
condo	6
condolence	70
condom	3
condominium	16
condonable	86
condone	80
condor	14
conducive	60
conduciveness	74
conduct	73
conductibility	70
conduction	59
conductive	59
conductively	80
conductivity	58
conductor	19
conductorship	56
conduit	36
cone	3
coned	50
cones	11
confection	29
confectionary	42
confectioner	23
confectionery	31
confederacy	55
confederate	43
confederation	54
confer	66
conference	29
conferencing	55
confess	61
confessable	88
confessing	62
confession	65
confessional	56
confessionary	56
confessor	49
confetti	2
confidant	49
confide	80
confidence	71
confident	60
confidential	73
confidentiality	63
confidentially	78
confidentialness	71
confidently	72
confider	55
confiding	73
configuration	62
configurative	78
configure	65
confinable	67
confine	48
confined	46
confinement	35
confining	55
confirm	71
confirmable	80
confirmation	65
confirmative	82
confirmatively	76
confirmatory	73
confirmed	76
confirmedly	80
confirmer	59
confirming	60
confiscate	47
confiscation	52
confiscator	40
conflict	70
conflicting	75
conflictingly	75
confliction	78
conflictive	74
confluence	70
conform	79
conformability	71
conformable	70
conformant	75
conformation	74
conformational	78
conformer	71
conformism	77
conformist	77
conformity	80
confound	70
confounded	80
confounding	86
confront	64
confrontation	62
confrontational	66
confronter	48
confusability	86
confusable	82
confuse	74
confused	67
confusedly	83
confusedness	66
confuser	83
confusing	79
confusingly	73
confusion	69
congeal	31
congealment	55
congenial	74
congeniality	75
congenially	80
congenital	67
congest	60
congested	44
congestible	69
congestion	35
congestive	57
conglomerate	62
conglomeration	62
congrats	72
congratulate	49
congratulation	68
congratulations	64
congratulator	39
congratulatory	68
congregate	58
congregation	21
congregational	62
congregationalism	75
congress	28
congressional	70
congressionalist	41
congressionally	74
congressman	10
congresswoman	13
congruence	74
congruent	56
congruently	80
congruity	83
congruously	81
conical	44
conically	64
conifer	22
coniferous	44
conjecturable	84
conjectural	89
conjecture	81
conjoin	48
conjoined	35
conjoiner	66
conjugal	67
conjugate	75
conjugated	52
conjugational	77
conjunction	71
conjunctive	86
conjunctively	83
conjunctivitis	31
conjuncture	80
conjure	68
conjurer	54
conjuror	50
conman	38
connect	53
connectable	62
connected	58
connectedly	84
connectedness	79
connectible	48
connection	50
connectional	71
connective	68
connectively	71
connectivity	67
connector	21
connoisseur	57
connotation	73
connotative	82
conquer	52
conquerable	67
conquerer	42
conquering	54
conqueror	36
conquest	62
conquistador	17
conscience	76
conscienceless	84
conscientious	78
conscientiously	86
conscientiousness	83
conscionable	86
conscionably	88
conscious	74
consciously	73
consciousness	67
conscription	71
consecrate	81
consecrated	73
consecration	73
consecutive	63
consecutively	56
consecutiveness	77
consecutives	65
consensual	60
consensually	78
consensus	67
consent	73
consenter	67
consenting	82
consentingly	88
consequence	59
consequent	79
consequential	78
consequentiality	74
consequentially	84
consequently	83
conservable	75
conservation	65
conservational	78
conservationist	46
conservatism	78
conservative	76
conservatively	84
conservativeness	86
conservator	39
conservatory	19
conserve	76
consider	83
considerable	72
considerably	84
considerate	77
considerately	80
considerateness	83
consideration	78
considered	76
considerer	66
considering	81
consign	75
consignment	59
consignor	39
consist	73
consistence	72
consistency	61
consistent	70
consistently	74
consolable	77
consolation	72
console	29
consoler	49
consolidate	57
consolidated	62
consolidation	55
consolidator	51
consoling	65
consolingly	77
consonance	70
consonant	45
consort	58
consortium	62
conspicuous	78
conspicuously	78
conspicuousness	73
conspiracy	81
conspirator	66
conspiratorial	81
conspiratorially	88
conspire	58
conspirer	52
conspiring	72
conspiringly	84
constable	12
constancy	79
constant	74
constantly	70
constellation	17
constestable	80
constipate	54
constipated	41
constipation	41
constituency	61
constituent	47
constitute	72
constitution	44
constitutional	77
constitutionalism	82
constitutionalist	42
constitutionality	82
constitutionally	78
constrain	61
constrainable	71
constrained	62
constraining	64
constraint	52
constrict	48
constricted	55
constriction	50
constrictive	68
constrictor	27
constringent	86
construct	60
constructer	33
constructible	49
construction	32
constructional	67
constructionist	55
constructive	78
constructively	75
constructiveness	79
constructivism	90
constructor	29
construe	78
consul	41
consulate	35
consult	49
consultable	76
consultancy	74
consultant	26
consultation	70
consultative	76
consulting	72
consumable	59
consume	40
consumer	36
consumerism	73
consuming	42
consummate	73
consummately	88
consummation	51
consumption	46
consumptive	74
consumptively	82
contact	29
contactor	41
contagion	55
contagious	57
contagiously	82
contagiousness	76
contain	56
containable	49
container	4
containment	42
contaminant	34
contaminate	48
contamination	57
contaminative	68
contaminator	45
contemplate	82
contemplation	79
contemplative	80
contemplatively	82
contemplativeness	84
contemplator	56
contemporarily	77
contemporariness	85
contemporary	76
contemporize	79
contempt	80
contemptibility	89
contemptibly	86
contemptuous	83
contemptuously	80
contemptuousness	84
contend	73
contender	50
contending	83
content	60
contented	71
contentedly	76
contentedness	79
contention	81
contentious	80
contentiously	77
contentiousness	83
contently	76
contentment	69
contents	34
contest	37
contestable	66
contestant	21
contestation	83
contester	52
context	71
contextual	70
contextually	78
contiguousness	70
continence	62
continent	17
continental	63
continentally	65
contingence	83
contingency	74
contingent	72
contingently	87
continual	68
continually	81
continuance	72
continuation	66
continuative	75
continue	66
continued	70
continuingly	74
continuity	74
continuous	72
continuously	62
continuousness	70
continuum	66
contort	41
contorted	53
contortion	50
contortionist	17
contour	44
contoured	51
contraband	42
contraception	43
contraceptive	28
contract	21
contracted	67
contractibility	70
contractible	76
contraction	37
contractor	20
contractual	75
contractually	70
contradict	69
contradictable	77
contradicter	68
contradiction	72
contradictious	79
contradictive	81
contradictor	67
contradictoriness	73
contradictory	67
contraption	34
contrarian	70
contrarily	80
contrary	86
contrast	59
contrastingly	76
contrastive	72
contributable	90
contribute	72
contribution	65
contributive	84
contributively	84
contributor	35
contributory	73
contrite	67
contritely	79
contrive	76
control	77
controllability	82
controllable	82
controllably	78
controller	17
controllership	65
controversial	87
controversialist	60
controversially	88
controversy	68
contusion	24
conundrum	77
convalesce	73
convalescent	64
convection	56
convectional	54
convene	55
convenience	74
convenient	79
conveniently	83
convent	26
convention	43
conventional	88
conventionalism	96
conventionalist	69
conventionality	76
conventionally	84
converge	59
convergence	70
convergent	73
converging	60
conversable	74
conversation	43
conversational	68
conversationalist	57
conversationally	81
converse	54
conversely	82
converser	62
conversion	64
convert	57
converted	70
converter	35
convertibility	70
convertible	14
convertibly	73
converting	70
convertor	29
convex	42
convey	82
conveyable	68
conveyance	54
conveyer	28
conveyor	20
convict	22
convictable	71
conviction	73
convictional	80
convince	79
convinced	73
convincer	65
convincible	80
convincing	79
convincingly	84
convolute	74
convoluted	80
convolution	80
convoy	36
convulse	31
convulsion	34
convulsive	52
convulsively	64
convulsiveness	60
cooing	30
cook	17
cookbook	2
cooker	20
cookhouse	9
cookie	0
cooking	20
cookout	19
cookware	4
cool	37
coolant	19
cooler	22
coolheaded	68
cooling	49
coolly	78
coolness	58
coonhound	18
coop	14
cooperate	78
cooperation	74
cooperative	62
cooperator	42
coordinate	66
coordination	54
coordinator	37
coot	48
cootie	57
cop	18
copartner	51
cope	80
copied	46
copier	7
copilot	10
coping	83
copious	66
copiously	86
copiousness	80
copout	82
copper	12
copperhead	7
copperplate	16
coppersmith	12
copperware	10
coppery	51
coproduce	55
copulate	47
copulation	43
copy	28
copybook	8
copycat	34
copyholder	33
copyist	31
copyreader	23
copyright	49
copyrightable	62
copyrighter	23
copywriter	23
coral	15
coralroot	16
cord	9
corded	22
cordial	73
cordiality	89
cordially	82
cordialness	84
cording	33
cordless	29
corduroy	11
core	26
coreless	55
cork	3
corkboard	2
corked	35
corking	28
corkscrew	4
corkwood	10
corn	1
cornball	24
cornbread	5
corncob	7
cornea	3
corneal	38
corner	10
cornered	58
cornerstone	24
cornfield	1
cornflake	6
cornflakes	4
cornflower	7
cornhusk	4
cornhusker	11
cornmeal	4
cornrow	12
cornstalk	7
cornstarch	11
cornucopia	22
corny	70
corona	38
coronary	50
coronation	44
coroner	17
corporal	55
corporality	69
corporate	68
corporately	71
corporation	55
corporeal	45
corps	39
corpse	3
corral	12
correct	60
correctable	71
corrected	65
correctible	67
correcting	53
correction	50
correctional	69
corrective	62
correctively	81
correctly	73
correctness	66
corrector	57
correlate	84
correlated	78
correlation	74
correlational	86
correlative	81
correlatively	86
correlativeness	80
correlativity	87
correspond	68
correspondence	41
correspondent	39
correspondently	78
corresponding	71
correspondingly	78
corridor	7
corroborate	81
corroboration	77
corroborative	75
corroboratively	72
corroborator	36
corroboratory	76
corrode	24
corrodible	60
corroding	48
corrosion	19
corrosive	43
corrosively	64
corrosiveness	59
corrugate	46
corrugated	31
corrugation	42
corrupt	74
corrupted	72
corrupter	51
corruptibility	88
corruptible	68
corruptibleness	87
corrupting	70
corruption	65
corruptive	80
corruptly	80
corruptness	78
corruptor	65
corsage	16
corset	13
corseted	31
cortex	30
cortisone	34
corvette	6
cosign	39
cosigner	35
cosmetic	51
cosmetically	62
cosmetician	21
cosmetics	7
cosmetologist	20
cosmetology	50
cosmic	56
cosmically	76
cosmological	81
cosmologically	72
cosmologist	21
cosmology	62
cosmonaut	14
cosmopolitan	59
cosmopolitanism	86
cosmos	45
cosponsor	59
cost	62
costar	31
costing	54
costless	75
costliness	67
costly	73
costume	11
costumed	35
costumer	24
costuming	48
cot	8
cottage	4
cotton	1
cottonmouth	31
cottonseed	7
cottontail	14
cottonweed	7
cottonwood	17
cottony	60
couch	7
couched	68
cougar	4
cough	16
could	92
council	57
councilman	19
councilor	31
councilwoman	10
counsel	63
counseling	54
counselor	19
count	50
countable	50
countdown	43
counter	21
counteraccusation	79
counteract	72
counteracting	69
counteraction	70
counteractive	74
counteragent	47
counterapproach	72
counterargument	71
counterattack	52
counterattraction	66
counterbalance	61
counterbid	64
counterblast	60
counterblow	43
countercheck	47
counterclaim	65
counterclockwise	33
counterculture	76
countercurrent	64
counterdemonstration	33
counterespionage	71
counterevidence	54
counterfeit	34
counterfeiter	26
counterforce	66
counterhypothesis	77
counterintelligence	66
counterintuitive	81
counterirritant	58
countermeasure	52
countermotion	73
countermove	60
countermovement	63
counteroffensive	65
counteroffer	54
counterpart	59
counterplea	46
counterplot	55
counterpoint	66
counterproductive	66
counterproposal	61
counterproposition	72
counterpunch	41
counterrevolution	70
counterrevolutionary	67
countersecurity	80
countersense	80
countersign	54
countersignal	56
countersignature	39
counterstatement	67
counterstrike	61
counterstroke	48
countersuit	72
countertendency	89
counterterrorism	73
counterterrorist	48
counterturn	50
countertype	77
counterweigh	48
counterweight	25
counterweighted	49
countess	33
counting	36
countless	82
country	21
countryman	34
countryside	13
countrywide	73
countrywoman	19
county	24
coup	50
coupe	46
couple	27
coupled	42
coupler	35
coupling	43
coupon	5
courage	87
courageous	75
courageously	81
courageousness	90
courier	10
course	30
coursed	75
coursework	26
coursing	76
court	17
courteous	76
courteously	66
courteousness	79
courtesy	81
courthouse	3
courtier	39
courtliness	80
courtly	84
courtroom	9
courtship	62
courtside	34
courtyard	11
cousin	32
cousinhood	69
cousinship	73
couture	59
cove	11
coven	33
covenant	58
cover	19
coverage	57
coverall	16
coveralls	7
covered	40
covering	38
coverless	55
covert	82
covertly	82
covertness	78
covet	77
covetable	80
coveted	78
coveting	66
cow	1
coward	52
cowardice	72
cowardliness	74
cowardly	76
cowbell	5
cowboy	7
cowcatcher	17
cower	53
cowfish	20
cowgirl	9
cowhand	18
cowhide	6
cowl	26
cowlick	24
cowlicks	12
coworker	18
cowpoke	9
cowpox	21
cowskin	5
coy	78
coyly	77
coyness	74
coyote	1
cozier	66
cozily	67
coziness	62
cozy	60
crab	2
crabber	48
crabbiness	74
crabbing	50
crabby	72
crabgrass	12
crablike	51
crabmeat	5
crack	12
crackbrained	70
crackdown	54
cracked	27
cracker	1
crackerjack	32
crackers	2
cracking	30
crackle	38
crackled	40
crackling	33
crackly	33
crackpot	44
crackup	51
cradle	2
cradler	46
cradling	28
craft	38
crafter	40
craftily	72
craftiness	64
craftsman	25
craftsmanship	59
craftsperson	21
craftswoman	29
craftwork	40
crafty	64
craggy	47
cram	57
crammer	47
cramp	23
cramped	50
cramping	28
cranberry	1
crane	8
cranial	38
craniologist	29
cranium	12
crank	12
cranked	48
crankily	76
crankiness	78
crankshaft	7
cranky	71
crap	33
crappy	83
craps	38
crapshoot	75
crash	30
crasher	43
crate	2
crateful	36
crater	10
cratered	44
craterless	49
craterlike	45
crave	62
craver	54
craving	73
cravingly	88
crawfish	0
crawl	18
crawler	25
crawlers	22
crawling	13
crawlspace	1
crawly	54
crayfish	2
crayon	3
craze	74
crazed	67
crazily	79
craziness	66
crazy	66
creak	35
creakily	63
creakiness	57
creaking	41
creakingly	74
creaky	23
cream	4
creamed	50
creamer	8
creamery	24
creamily	68
creaminess	45
creamlike	45
creamy	34
crease	14
creaseless	30
creaseproof	41
creasing	35
creatable	74
create	60
creation	71
creational	82
creationism	83
creationist	64
creationistic	86
creative	77
creatively	75
creativeness	74
creativity	80
creator	48
creatorship	60
creature	23
credence	77
credential	53
credentials	39
credibility	68
credible	82
credibleness	87
credibly	90
credit	57
creditability	83
creditable	64
creditably	74
creditcard	3
creditor	41
creditworthy	78
credulously	88
creed	72
creek	3
creep	40
creeper	38
creepers	45
creepiness	85
creeping	49
creepy	67
cremate	23
cremation	33
cremationist	40
cremator	20
crematorium	14
crematory	11
creole	32
crepe	12
crept	52
crescendo	49
crescent	24
crest	12
crested	46
crestfallen	68
cresting	49
crestless	56
cretaceous	62
cretin	39
crevasse	8
crevice	14
creviced	45
crew	16
crewless	54
crewman	15
crewmate	16
crewmember	12
crib	3
cribbage	36
cricket	6
cried	27
crier	36
crime	49
crimeless	76
crimelessness	76
criminal	38
criminalist	52
criminality	78
criminalize	70
criminally	78
criminological	75
criminologist	35
criminology	54
crimp	25
crimper	31
crimping	32
crimson	25
cringe	42
cringing	55
cringingly	69
crinkle	32
crinkly	44
cripple	31
crippled	35
crippling	56
crises	72
crisis	67
crisp	33
crisped	36
crisper	29
crispiness	41
crisping	54
crisply	52
crispness	36
crisps	24
crispy	24
crisscross	31
criteria	62
critic	36
critical	72
critically	77
criticalness	78
criticism	73
criticize	74
criticizer	49
critique	61
critter	20
croak	30
croaker	36
crochet	9
crocheting	17
crock	36
crockery	48
crocodile	4
croissant	1
crook	30
crooked	30
crookedly	52
crookedness	39
croon	45
crooner	38
crooning	47
crop	19
cropland	15
croquet	10
croquette	19
cross	14
crossable	61
crossbar	11
crossbeam	4
crossbones	23
crossbow	6
crossbowman	20
crossbred	70
crossbreed	49
crosscheck	53
crosscurrent	57
crosscut	34
crosscutting	31
crossed	39
crossfire	40
crosshair	18
crossing	40
crossly	77
crossness	80
crossover	59
crosspiece	33
crossroad	15
crossroads	8
crosstalk	52
crosswalk	9
crossway	31
crossways	33
crosswind	35
crossword	13
crotch	6
crotched	45
crotchet	22
crotchety	73
crouch	18
crouched	38
crouching	24
crouton	2
crow	2
crowbar	3
crowd	12
crowded	43
crowdedly	66
crowdedness	53
crowdsourcing	64
crowing	42
crown	5
crowned	33
crownless	54
crownwork	43
crucial	73
crucially	81
crucible	38
crucified	49
crucifier	46
crucifix	14
crucifixion	25
crucify	39
crud	38
cruddy	64
crude	76
crudely	64
crudeness	79
cruel	72
cruelly	82
cruelness	70
cruelty	74
cruise	24
cruisecontrol	30
cruiser	31
crumb	5
crumble	24
crumbliness	44
crumbly	45
crummier	73
crummiest	80
crummy	61
crumpet	5
crumple	28
crumpled	26
crumpling	26
crumply	41
crunch	41
crunchable	58
cruncher	42
crunchiness	51
crunching	25
crunchy	30
crusade	56
crusader	34
crush	28
crushability	63
crushable	57
crushed	20
crusher	25
crushing	32
crushingly	64
crust	10
crustacean	8
crustaceous	38
crusted	36
crustiness	29
crusty	22
crutch	12
crutched	63
crux	58
cry	25
crybaby	43
crying	13
cryogenic	67
cryogenics	32
crypt	6
cryptic	66
cryptically	83
cryptogenic	64
cryptogram	27
cryptograph	22
cryptographer	35
cryptographic	52
cryptographist	28
cryptography	36
cryptologist	22
cryptology	48
crystal	10
crystalline	46
crystallization	38
crystallize	34
crystallized	29
crystallizer	53
crystalloid	31
cub	8
cubby	31
cubbyhole	20
cube	9
cubic	51
cubical	20
cubically	52
cubicle	4
cubism	52
cubistic	65
cuckoo	15
cucumber	4
cuddle	29
cuddlesome	56
cuddly	52
cue	42
cuff	10
cufflink	3
cuisine	32
culinary	51
culminate	74
culmination	76
culpability	75
culpable	85
culpably	91
culprit	40
cult	57
cultish	82
cultism	81
cultist	53
cultivatable	61
cultivate	46
cultivated	59
cultivation	47
cultivator	30
cultural	72
culturally	80
culture	74
cultured	70
cultureless	84
culturist	59
culvert	33
cum	17
cumbersome	62
cumbersomely	82
cumbersomeness	68
cumin	2
cummerbund	24
cumulate	59
cumulative	68
cumulatively	77
cumulativeness	87
cumulus	36
cunnilingus	32
cunning	72
cunningly	82
cunningness	85
cunt	20
cup	0
cupbearer	23
cupboard	5
cupcake	0
cupful	24
cupid	36
cupped	38
cupping	31
curability	75
curable	62
curate	64
curative	82
curator	30
curb	8
curbing	56
curbside	21
curbstone	21
curd	20
curdle	34
curdled	29
cure	65
cureless	75
curer	58
curfew	57
curing	59
curiosity	85
curious	81
curiously	86
curiousness	80
curl	16
curled	33
curler	22
curliness	43
curling	24
curly	15
currant	31
currency	19
current	46
currently	72
curricular	56
curriculum	44
curried	45
curry	4
curse	65
cursed	76
cursedly	82
curser	20
cursive	26
cursor	17
cursory	72
curt	66
curtail	56
curtailed	59
curtailment	70
curtain	4
curtly	63
curtness	69
curtsy	21
curvaceous	41
curvature	52
curve	15
curveball	19
curved	41
curvedness	47
curvy	42
cushion	8
cushioned	30
cushiony	46
cushy	66
cusp	56
cuss	46
cussed	42
custard	4
custodial	72
custodian	9
custodianship	65
custody	49
custom	58
customarily	86
customariness	90
customary	79
customer	30
customize	52
customized	55
customizer	58
customs	55
cut	11
cutaway	53
cutback	53
cute	56
cutely	70
cuteness	60
